geo_name,geo,year,tfr
Ecuador,ecu,1954,6.75
Egypt,egy,1954,6.72
El Salvador,slv,1954,6.43
Equatorial Guinea,gnq,1954,5.6
Eritrea,eri,1954,6.99
Estonia,est,1954,2.04
Ethiopia,eth,1954,7.05
Fiji,fji,1954,6.82
Finland,fin,1954,2.93
France,fra,1954,2.7
French Guiana,guf,1954,4.95
French Polynesia,pyf,1954,6.01
Gabon,gab,1954,5
Gambia,gmb,1954,5.33
Georgia,geo,1954,2.9
Germany,deu,1954,2.17
Ghana,gha,1954,6.5
Greece,grc,1954,2.41
Greenland,grl,1954,6.31
Grenada,grd,1954,6.22
Guadeloupe,glp,1954,5.61
Guam,gum,1954,5.6
Guatemala,gtm,1954,7
Guinea,gin,1954,6.02
Guinea-Bissau,gnb,1954,6.05
Guyana,guy,1954,6.1
Haiti,hti,1954,6.3
Honduras,hnd,1954,7.51
"Hong Kong, China",hkg,1954,4.46
Hungary,hun,1954,2.61
Iceland,isl,1954,4.02
India,ind,1954,5.9
Indonesia,idn,1954,5.58
Iran,irn,1954,6.91
Iraq,irq,1954,6.76
Ireland,irl,1954,3.4
Israel,isr,1954,4.11
Italy,ita,1954,2.29
Jamaica,jam,1954,4.52
Japan,jpn,1954,2.63
Jordan,jor,1954,7.28
Kazakhstan,kaz,1954,4.48
Kenya,ken,1954,7.57
Kiribati,kir,1954,6.32
North Korea,prk,1954,4.44
South Korea,kor,1954,5.94
Kuwait,kwt,1954,7.19
Kyrgyz Republic,kgz,1954,4.63
Lao,lao,1954,5.95
Latvia,lva,1954,1.99
Lebanon,lbn,1954,5.73
Lesotho,lso,1954,5.86
Liberia,lbr,1954,6.29
Libya,lby,1954,7.22
Lithuania,ltu,1954,2.77
Luxembourg,lux,1954,2.06
"Macao, China",mac,1954,4.68
"Macedonia, FYR",mkd,1954,4.45
Madagascar,mdg,1954,7.3
Malawi,mwi,1954,6.83
Malaysia,mys,1954,6.31
Maldives,mdv,1954,6.34
Mali,mli,1954,6.8
Malta,mlt,1954,4.07
Martinique,mtq,1954,5.75
Mauritania,mrt,1954,6.49
Mauritius,mus,1954,5.82
Mayotte,myt,1954,7.91
Mexico,mex,1954,6.76
"Micronesia, Fed. Sts.",fsm,1954,7.13
Moldova,mda,1954,3.51
Mongolia,mng,1954,5.71
Montenegro,mne,1954,4.09
Morocco,mar,1954,6.7
Mozambique,moz,1954,6.87
Myanmar,mmr,1954,5.99
Namibia,nam,1954,6.03
Nepal,npl,1954,5.97
Netherlands,nld,1954,3.03
Netherlands Antilles,ant,1954,5.53
New Caledonia,ncl,1954,5.22
New Zealand,nzl,1954,3.46
Nicaragua,nic,1954,7.4
Niger,ner,1954,7.18
Nigeria,nga,1954,6.35
Norway,nor,1954,2.7
Oman,omn,1954,7.25
Pakistan,pak,1954,6.6
Panama,pan,1954,5.82
Papua New Guinea,png,1954,6.24
Paraguay,pry,1954,6.51
Peru,per,1954,6.91
Philippines,phl,1954,7.17
Poland,pol,1954,3.64
Portugal,prt,1954,3.1
Puerto Rico,pri,1954,4.96
Qatar,qat,1954,6.97
Reunion,reu,1954,6.76
Romania,rou,1954,3.08
Russia,rus,1954,2.96
Rwanda,rwa,1954,8.06
St. Lucia,lca,1954,6.45
St. Vincent and the Grenadines,vct,1954,7.37
Samoa,wsm,1954,7.63
Sao Tome and Principe,stp,1954,6.19
Saudi Arabia,sau,1954,7.16
Senegal,sen,1954,6.76
Serbia,srb,1954,2.96
Seychelles,syc,1954,4.91
Sierra Leone,sle,1954,5.92
Singapore,sgp,1954,6.66
Slovak Republic,svk,1954,3.43
Slovenia,svn,1954,2.53
Solomon Islands,slb,1954,6.4
Somalia,som,1954,7.25
South Africa,zaf,1954,6.26
Spain,esp,1954,2.59
Sri Lanka,lka,1954,5.89
Sudan,sdn,1954,6.64
Suriname,sur,1954,6.55
Swaziland,swz,1954,6.69
Sweden,swe,1954,2.2
Switzerland,che,1954,2.31
Syria,syr,1954,7.27
Taiwan,twn,1954,6.47
Tajikistan,tjk,1954,5.81
Tanzania,tza,1954,6.77
Thailand,tha,1954,6.14
Timor-Leste,tls,1954,6.4
Togo,tgo,1954,6.34
Tonga,ton,1954,7.29
Trinidad and Tobago,tto,1954,5.32
Tunisia,tun,1954,6.73
Turkey,tur,1954,6.62
Turkmenistan,tkm,1954,5.7
Uganda,uga,1954,6.91
Ukraine,ukr,1954,2.85
United Arab Emirates,are,1954,6.99
United Kingdom,gbr,1954,2.26
United States,usa,1954,3.49
Uruguay,ury,1954,2.76
Uzbekistan,uzb,1954,5.72
Vanuatu,vut,1954,7.54
Venezuela,ven,1954,6.41
Palestine,pse,1954,7.28
Western Sahara,esh,1954,6.36
Vietnam,vnm,1954,5.7
Virgin Islands (U.S.),vir,1954,5.33
Yemen,yem,1954,7.32
Zambia,zmb,1954,6.77
Zimbabwe,zwe,1954,6.84
South Sudan,ssd,1954,6.64
Afghanistan,afg,1955,7.52
Albania,alb,1955,6.45
Algeria,dza,1955,7.41
Angola,ago,1955,7.23
Antigua and Barbuda,atg,1955,4.53
Argentina,arg,1955,3.14
Armenia,arm,1955,4.49
Aruba,abw,1955,5.44
Australia,aus,1955,3.28
Austria,aut,1955,2.29
Azerbaijan,aze,1955,5.39
Bahamas,bhs,1955,4.18
Bahrain,bhr,1955,6.94
Bangladesh,bgd,1955,6.5
Barbados,brb,1955,4.34
Belarus,blr,1955,2.7
Belgium,bel,1955,2.42
Belize,blz,1955,6.6
Benin,ben,1955,5.99
Bhutan,btn,1955,6.67
Bolivia,bol,1955,6.77
Bosnia and Herzegovina,bih,1955,4.34
Botswana,bwa,1955,6.54
Brazil,bra,1955,6.14
Brunei,brn,1955,6.54
Bulgaria,bgr,1955,2.39
Burkina Faso,bfa,1955,6.18
Burundi,bdi,1955,6.8
Cambodia,khm,1955,6.95
Cameroon,cmr,1955,5.47
Canada,can,1955,3.82
Cape Verde,cpv,1955,6.66
Central African Republic,caf,1955,5.65
Chad,tcd,1955,6.15
Channel Islands,chanisl,1955,2.11
Chile,chl,1955,5.23
China,chn,1955,5.98
Colombia,col,1955,6.76
Comoros,com,1955,6.35
"Congo, Dem. Rep.",cod,1955,5.97
"Congo, Rep.",cog,1955,5.72
Costa Rica,cri,1955,6.47
Cote d'Ivoire,civ,1955,6.97
Croatia,hrv,1955,2.56
Cuba,cub,1955,3.68
Cyprus,cyp,1955,3.57
Czech Republic,cze,1955,2.51
Denmark,dnk,1955,2.58
Djibouti,dji,1955,6.34
Dominican Republic,dom,1955,7.67
Ecuador,ecu,1955,6.75
Egypt,egy,1955,6.73
El Salvador,slv,1955,6.49
Equatorial Guinea,gnq,1955,5.61
Eritrea,eri,1955,6.99
Estonia,est,1955,2.02
Ethiopia,eth,1955,6.99
Fiji,fji,1955,6.87
Finland,fin,1955,2.93
France,fra,1955,2.68
French Guiana,guf,1955,4.93
French Polynesia,pyf,1955,5.98
Gabon,gab,1955,4.97
Gambia,gmb,1955,5.37
Georgia,geo,1955,2.89
Germany,deu,1955,2.2
Ghana,gha,1955,6.54
Greece,grc,1955,2.41
Greenland,grl,1955,6.61
Grenada,grd,1955,6.43
Guadeloupe,glp,1955,5.61
Guam,gum,1955,5.68
Guatemala,gtm,1955,6.97
Guinea,gin,1955,6.03
Guinea-Bissau,gnb,1955,5.97
Guyana,guy,1955,6.21
Haiti,hti,1955,6.3
Honduras,hnd,1955,7.51
"Hong Kong, China",hkg,1955,4.54
Hungary,hun,1955,2.53
Iceland,isl,1955,4.1
India,ind,1955,5.9
Indonesia,idn,1955,5.62
Iran,irn,1955,6.91
Iraq,irq,1955,6.52
Ireland,irl,1955,3.44
Israel,isr,1955,4.03
Italy,ita,1955,2.28
Jamaica,jam,1955,4.7
Japan,jpn,1955,2.46
Jordan,jor,1955,7.28
Kazakhstan,kaz,1955,4.52
Kenya,ken,1955,7.64
Kiribati,kir,1955,6.44
North Korea,prk,1955,4.79
South Korea,kor,1955,6.16
Kuwait,kwt,1955,7.19
Kyrgyz Republic,kgz,1955,4.78
Lao,lao,1955,5.95
Latvia,lva,1955,1.98
Lebanon,lbn,1955,5.73
Lesotho,lso,1955,5.86
Liberia,lbr,1955,6.3
Libya,lby,1955,7.23
Lithuania,ltu,1955,2.75
Luxembourg,lux,1955,2.12
"Macao, China",mac,1955,4.79
"Macedonia, FYR",mkd,1955,4.35
Madagascar,mdg,1955,7.3
Malawi,mwi,1955,6.85
Malaysia,mys,1955,6.33
Maldives,mdv,1955,6.5
Mali,mli,1955,6.83
Malta,mlt,1955,4.01
Martinique,mtq,1955,5.75
Mauritania,mrt,1955,6.57
Mauritius,mus,1955,5.83
Mayotte,myt,1955,7.91
Mexico,mex,1955,6.78
"Micronesia, Fed. Sts.",fsm,1955,7.09
Moldova,mda,1955,3.5
Mongolia,mng,1955,5.86
Montenegro,mne,1955,4.01
Morocco,mar,1955,6.76
Mozambique,moz,1955,6.89
Myanmar,mmr,1955,5.99
Namibia,nam,1955,6.05
Nepal,npl,1955,5.97
Netherlands,nld,1955,3.03
Netherlands Antilles,ant,1955,5.44
New Caledonia,ncl,1955,5.22
New Zealand,nzl,1955,3.49
Nicaragua,nic,1955,7.47
Niger,ner,1955,7.22
Nigeria,nga,1955,6.35
Norway,nor,1955,2.79
Oman,omn,1955,7.25
Pakistan,pak,1955,6.6
Panama,pan,1955,5.85
Papua New Guinea,png,1955,6.25
Paraguay,pry,1955,6.51
Peru,per,1955,6.92
Philippines,phl,1955,7.19
Poland,pol,1955,3.6
Portugal,prt,1955,3.1
Puerto Rico,pri,1955,4.94
Qatar,qat,1955,6.97
Reunion,reu,1955,6.69
Romania,rou,1955,2.98
Russia,rus,1955,2.8
Rwanda,rwa,1955,8.09
St. Lucia,lca,1955,6.65
St. Vincent and the Grenadines,vct,1955,7.38
Samoa,wsm,1955,7.63
Sao Tome and Principe,stp,1955,6.18
Saudi Arabia,sau,1955,7.16
Senegal,sen,1955,6.8
Serbia,srb,1955,2.82
Seychelles,syc,1955,4.91
Sierra Leone,sle,1955,5.94
Singapore,sgp,1955,6.62
Slovak Republic,svk,1955,3.38
Slovenia,svn,1955,2.47
Solomon Islands,slb,1955,6.4
Somalia,som,1955,7.25
South Africa,zaf,1955,6.25
Spain,esp,1955,2.62
Sri Lanka,lka,1955,5.9
Sudan,sdn,1955,6.63
Suriname,sur,1955,6.56
Swaziland,swz,1955,6.69
Sweden,swe,1955,2.27
Switzerland,che,1955,2.33
Syria,syr,1955,7.3
Taiwan,twn,1955,6.49
Tajikistan,tjk,1955,5.92
Tanzania,tza,1955,6.78
Thailand,tha,1955,6.14
Timor-Leste,tls,1955,6.38
Togo,tgo,1955,6.36
Tonga,ton,1955,7.29
Trinidad and Tobago,tto,1955,5.33
Tunisia,tun,1955,6.77
Turkey,tur,1955,6.59
Turkmenistan,tkm,1955,5.82
Uganda,uga,1955,6.92
Ukraine,ukr,1955,2.83
United Arab Emirates,are,1955,6.99
United Kingdom,gbr,1955,2.33
United States,usa,1955,3.54
Uruguay,ury,1955,2.78
Uzbekistan,uzb,1955,5.8
Vanuatu,vut,1955,7.49
Venezuela,ven,1955,6.42
Palestine,pse,1955,7.28
Western Sahara,esh,1955,6.38
Vietnam,vnm,1955,5.86
Virgin Islands (U.S.),vir,1955,5.38
Yemen,yem,1955,7.33
Zambia,zmb,1955,6.81
Zimbabwe,zwe,1955,6.88
South Sudan,ssd,1955,6.63
Afghanistan,afg,1956,7.51
Albania,alb,1956,6.5
Algeria,dza,1956,7.41
Angola,ago,1956,7.27
Antigua and Barbuda,atg,1956,4.53
Argentina,arg,1956,3.14
Armenia,arm,1956,4.51
Aruba,abw,1956,5.33
Australia,aus,1956,3.33
Austria,aut,1956,2.49
Azerbaijan,aze,1956,5.48
Bahamas,bhs,1956,4.25
Bahrain,bhr,1956,6.95
Bangladesh,bgd,1956,6.56
Barbados,brb,1956,4.33
Belarus,blr,1956,2.73
Belgium,bel,1956,2.46
Belize,blz,1956,6.58
Benin,ben,1956,6.05
Bhutan,btn,1956,6.67
Bolivia,bol,1956,6.77
Bosnia and Herzegovina,bih,1956,4.19
Botswana,bwa,1956,6.55
Brazil,bra,1956,6.16
Brunei,brn,1956,6.47
Bulgaria,bgr,1956,2.35
Burkina Faso,bfa,1956,6.21
Burundi,bdi,1956,6.82
Cambodia,khm,1956,6.95
Cameroon,cmr,1956,5.49
Canada,can,1956,3.87
Cape Verde,cpv,1956,6.71
Central African Republic,caf,1956,5.69
Chad,tcd,1956,6.17
Channel Islands,chanisl,1956,2.16
Chile,chl,1956,5.25
China,chn,1956,5.61
Colombia,col,1956,6.77
Comoros,com,1956,6.46
"Congo, Dem. Rep.",cod,1956,5.97
"Congo, Rep.",cog,1956,5.74
Costa Rica,cri,1956,6.51
Cote d'Ivoire,civ,1956,7.04
Croatia,hrv,1956,2.5
Cuba,cub,1956,3.67
Cyprus,cyp,1956,3.55
Czech Republic,cze,1956,2.46
Denmark,dnk,1956,2.59
Djibouti,dji,1956,6.35
Dominican Republic,dom,1956,7.68
Ecuador,ecu,1956,6.75
Egypt,egy,1956,6.74
El Salvador,slv,1956,6.55
Equatorial Guinea,gnq,1956,5.61
Eritrea,eri,1956,6.98
Estonia,est,1956,2.01
Ethiopia,eth,1956,6.95
Fiji,fji,1956,6.87
Finland,fin,1956,2.91
France,fra,1956,2.69
French Guiana,guf,1956,4.93
French Polynesia,pyf,1956,5.94
Gabon,gab,1956,4.95
Gambia,gmb,1956,5.4
Georgia,geo,1956,2.9
Germany,deu,1956,2.23
Ghana,gha,1956,6.58
Greece,grc,1956,2.4
Greenland,grl,1956,6.67
Grenada,grd,1956,6.59
Guadeloupe,glp,1956,5.62
Guam,gum,1956,5.76
Guatemala,gtm,1956,6.95
Guinea,gin,1956,6.05
Guinea-Bissau,gnb,1956,5.93
Guyana,guy,1956,6.29
Haiti,hti,1956,6.3
Honduras,hnd,1956,7.51
"Hong Kong, China",hkg,1956,4.64
Hungary,hun,1956,2.44
Iceland,isl,1956,4.15
India,ind,1956,5.9
Indonesia,idn,1956,5.65
Iran,irn,1956,6.91
Iraq,irq,1956,6.34
Ireland,irl,1956,3.5
Israel,isr,1956,3.96
Italy,ita,1956,2.28
Jamaica,jam,1956,4.87
Japan,jpn,1956,2.32
Jordan,jor,1956,7.31
Kazakhstan,kaz,1956,4.55
Kenya,ken,1956,7.7
Kiribati,kir,1956,6.54
North Korea,prk,1956,4.98
South Korea,kor,1956,6.28
Kuwait,kwt,1956,7.19
Kyrgyz Republic,kgz,1956,4.94
Lao,lao,1956,5.95
Latvia,lva,1956,1.97
Lebanon,lbn,1956,5.73
Lesotho,lso,1956,5.86
Liberia,lbr,1956,6.32
Libya,lby,1956,7.23
Lithuania,ltu,1956,2.71
Luxembourg,lux,1956,2.17
"Macao, China",mac,1956,4.87
"Macedonia, FYR",mkd,1956,4.24
Madagascar,mdg,1956,7.3
Malawi,mwi,1956,6.86
Malaysia,mys,1956,6.35
Maldives,mdv,1956,6.64
Mali,mli,1956,6.86
Malta,mlt,1956,3.94
Martinique,mtq,1956,5.75
Mauritania,mrt,1956,6.63
Mauritius,mus,1956,5.87
Mayotte,myt,1956,7.91
Mexico,mex,1956,6.78
"Micronesia, Fed. Sts.",fsm,1956,7.05
Moldova,mda,1956,3.49
Mongolia,mng,1956,6.04
Montenegro,mne,1956,3.92
Morocco,mar,1956,6.82
Mozambique,moz,1956,6.91
Myanmar,mmr,1956,5.99
Namibia,nam,1956,6.07
Nepal,npl,1956,5.97
Netherlands,nld,1956,3.05
Netherlands Antilles,ant,1956,5.33
New Caledonia,ncl,1956,5.22
New Zealand,nzl,1956,3.47
Nicaragua,nic,1956,7.5
Niger,ner,1956,7.26
Nigeria,nga,1956,6.35
Norway,nor,1956,2.86
Oman,omn,1956,7.25
Pakistan,pak,1956,6.6
Panama,pan,1956,5.87
Papua New Guinea,png,1956,6.25
Paraguay,pry,1956,6.51
Peru,per,1956,6.93
Philippines,phl,1956,7.2
Poland,pol,1956,3.55
Portugal,prt,1956,3.11
Puerto Rico,pri,1956,4.91
Qatar,qat,1956,6.97
Reunion,reu,1956,6.64
Romania,rou,1956,2.86
Russia,rus,1956,2.72
Rwanda,rwa,1956,8.12
St. Lucia,lca,1956,6.8
St. Vincent and the Grenadines,vct,1956,7.37
Samoa,wsm,1956,7.63
Sao Tome and Principe,stp,1956,6.19
Saudi Arabia,sau,1956,7.17
Senegal,sen,1956,6.83
Serbia,srb,1956,2.71
Seychelles,syc,1956,4.93
Sierra Leone,sle,1956,5.96
Singapore,sgp,1956,6.54
Slovak Republic,svk,1956,3.33
Slovenia,svn,1956,2.43
Solomon Islands,slb,1956,6.4
Somalia,som,1956,7.25
South Africa,zaf,1956,6.23
Spain,esp,1956,2.66
Sri Lanka,lka,1956,5.88
Sudan,sdn,1956,6.64
Suriname,sur,1956,6.57
Swaziland,swz,1956,6.69
Sweden,swe,1956,2.31
Switzerland,che,1956,2.36
Syria,syr,1956,7.33
Taiwan,twn,1956,6.51
Tajikistan,tjk,1956,6.03
Tanzania,tza,1956,6.79
Thailand,tha,1956,6.14
Timor-Leste,tls,1956,6.37
Togo,tgo,1956,6.38
Tonga,ton,1956,7.31
Trinidad and Tobago,tto,1956,5.34
Tunisia,tun,1956,6.81
Turkey,tur,1956,6.55
Turkmenistan,tkm,1956,5.96
Uganda,uga,1956,6.93
Ukraine,ukr,1956,2.79
United Arab Emirates,are,1956,6.98
United Kingdom,gbr,1956,2.4
United States,usa,1956,3.65
Uruguay,ury,1956,2.8
Uzbekistan,uzb,1956,5.89
Vanuatu,vut,1956,7.44
Venezuela,ven,1956,6.44
Palestine,pse,1956,7.31
Western Sahara,esh,1956,6.4
Vietnam,vnm,1956,6
Virgin Islands (U.S.),vir,1956,5.43
Yemen,yem,1956,7.34
Zambia,zmb,1956,6.86
Zimbabwe,zwe,1956,6.93
South Sudan,ssd,1956,6.64
Afghanistan,afg,1957,7.49
Albania,alb,1957,6.53
Algeria,dza,1957,7.43
Angola,ago,1957,7.31
Antigua and Barbuda,atg,1957,4.51
Argentina,arg,1957,3.13
Armenia,arm,1957,4.53
Aruba,abw,1957,5.22
Australia,aus,1957,3.42
Austria,aut,1957,2.57
Azerbaijan,aze,1957,5.58
Bahamas,bhs,1957,4.32
Bahrain,bhr,1957,6.97
Bangladesh,bgd,1957,6.6
Barbados,brb,1957,4.33
Belarus,blr,1957,2.74
Belgium,bel,1957,2.49
Belize,blz,1957,6.56
Benin,ben,1957,6.11
Bhutan,btn,1957,6.67
Bolivia,bol,1957,6.75
Bosnia and Herzegovina,bih,1957,4.07
Botswana,bwa,1957,6.57
Brazil,bra,1957,6.18
Brunei,brn,1957,6.44
Bulgaria,bgr,1957,2.31
Burkina Faso,bfa,1957,6.23
Burundi,bdi,1957,6.85
Cambodia,khm,1957,6.96
Cameroon,cmr,1957,5.51
Canada,can,1957,3.91
Cape Verde,cpv,1957,6.75
Central African Republic,caf,1957,5.73
Chad,tcd,1957,6.19
Channel Islands,chanisl,1957,2.22
Chile,chl,1957,5.24
China,chn,1957,6.21
Colombia,col,1957,6.78
Comoros,com,1957,6.56
"Congo, Dem. Rep.",cod,1957,5.98
"Congo, Rep.",cog,1957,5.77
Costa Rica,cri,1957,6.54
Cote d'Ivoire,civ,1957,7.12
Croatia,hrv,1957,2.45
Cuba,cub,1957,3.72
Cyprus,cyp,1957,3.53
Czech Republic,cze,1957,2.41
Denmark,dnk,1957,2.56
Djibouti,dji,1957,6.38
Dominican Republic,dom,1957,7.67
Ecuador,ecu,1957,6.75
Egypt,egy,1957,6.74
El Salvador,slv,1957,6.59
Equatorial Guinea,gnq,1957,5.62
Eritrea,eri,1957,6.97
Estonia,est,1957,1.99
Ethiopia,eth,1957,6.92
Fiji,fji,1957,6.83
Finland,fin,1957,2.86
France,fra,1957,2.7
French Guiana,guf,1957,4.92
French Polynesia,pyf,1957,5.88
Gabon,gab,1957,4.93
Gambia,gmb,1957,5.44
Georgia,geo,1957,2.91
Germany,deu,1957,2.27
Ghana,gha,1957,6.62
Greece,grc,1957,2.39
Greenland,grl,1957,6.93
Grenada,grd,1957,6.71
Guadeloupe,glp,1957,5.62
Guam,gum,1957,5.85
Guatemala,gtm,1957,6.94
Guinea,gin,1957,6.07
Guinea-Bissau,gnb,1957,5.91
Guyana,guy,1957,6.34
Haiti,hti,1957,6.31
Honduras,hnd,1957,7.5
"Hong Kong, China",hkg,1957,4.75
Hungary,hun,1957,2.34
Iceland,isl,1957,4.18
India,ind,1957,5.9
Indonesia,idn,1957,5.67
Iran,irn,1957,6.92
Iraq,irq,1957,6.23
Ireland,irl,1957,3.57
Israel,isr,1957,3.92
Italy,ita,1957,2.29
Jamaica,jam,1957,5.02
Japan,jpn,1957,2.21
Jordan,jor,1957,7.37
Kazakhstan,kaz,1957,4.57
Kenya,ken,1957,7.76
Kiribati,kir,1957,6.63
North Korea,prk,1957,5.03
South Korea,kor,1957,6.33
Kuwait,kwt,1957,7.2
Kyrgyz Republic,kgz,1957,5.1
Lao,lao,1957,5.95
Latvia,lva,1957,1.96
Lebanon,lbn,1957,5.74
Lesotho,lso,1957,5.86
Liberia,lbr,1957,6.34
Libya,lby,1957,7.22
Lithuania,ltu,1957,2.68
Luxembourg,lux,1957,2.22
"Macao, China",mac,1957,4.9
"Macedonia, FYR",mkd,1957,4.14
Madagascar,mdg,1957,7.3
Malawi,mwi,1957,6.88
Malaysia,mys,1957,6.38
Maldives,mdv,1957,6.76
Mali,mli,1957,6.89
Malta,mlt,1957,3.86
Martinique,mtq,1957,5.73
Mauritania,mrt,1957,6.69
Mauritius,mus,1957,5.94
Mayotte,myt,1957,7.91
Mexico,mex,1957,6.78
"Micronesia, Fed. Sts.",fsm,1957,7.01
Moldova,mda,1957,3.46
Mongolia,mng,1957,6.25
Montenegro,mne,1957,3.84
Morocco,mar,1957,6.89
Mozambique,moz,1957,6.93
Myanmar,mmr,1957,6
Namibia,nam,1957,6.09
Nepal,npl,1957,5.97
Netherlands,nld,1957,3.08
Netherlands Antilles,ant,1957,5.22
New Caledonia,ncl,1957,5.22
New Zealand,nzl,1957,3.51
Nicaragua,nic,1957,7.5
Niger,ner,1957,7.31
Nigeria,nga,1957,6.35
Norway,nor,1957,2.86
Oman,omn,1957,7.25
Pakistan,pak,1957,6.6
Panama,pan,1957,5.88
Papua New Guinea,png,1957,6.26
Paraguay,pry,1957,6.51
Peru,per,1957,6.94
Philippines,phl,1957,7.2
Poland,pol,1957,3.47
Portugal,prt,1957,3.12
Puerto Rico,pri,1957,4.87
Qatar,qat,1957,6.97
Reunion,reu,1957,6.62
Romania,rou,1957,2.73
Russia,rus,1957,2.76
Rwanda,rwa,1957,8.14
St. Lucia,lca,1957,6.9
St. Vincent and the Grenadines,vct,1957,7.35
Samoa,wsm,1957,7.64
Sao Tome and Principe,stp,1957,6.2
Saudi Arabia,sau,1957,7.17
Senegal,sen,1957,6.87
Serbia,srb,1957,2.63
Seychelles,syc,1957,4.98
Sierra Leone,sle,1957,6
Singapore,sgp,1957,6.42
Slovak Republic,svk,1957,3.27
Slovenia,svn,1957,2.39
Solomon Islands,slb,1957,6.4
Somalia,som,1957,7.25
South Africa,zaf,1957,6.22
Spain,esp,1957,2.69
Sri Lanka,lka,1957,5.83
Sudan,sdn,1957,6.65
Suriname,sur,1957,6.58
Swaziland,swz,1957,6.7
Sweden,swe,1957,2.3
Switzerland,che,1957,2.39
Syria,syr,1957,7.37
Taiwan,twn,1957,6.33
Tajikistan,tjk,1957,6.15
Tanzania,tza,1957,6.8
Thailand,tha,1957,6.14
Timor-Leste,tls,1957,6.36
Togo,tgo,1957,6.4
Tonga,ton,1957,7.33
Trinidad and Tobago,tto,1957,5.34
Tunisia,tun,1957,6.85
Turkey,tur,1957,6.51
Turkmenistan,tkm,1957,6.13
Uganda,uga,1957,6.94
Ukraine,ukr,1957,2.72
United Arab Emirates,are,1957,6.98
United Kingdom,gbr,1957,2.48
United States,usa,1957,3.74
Uruguay,ury,1957,2.83
Uzbekistan,uzb,1957,5.98
Vanuatu,vut,1957,7.39
Venezuela,ven,1957,6.48
Palestine,pse,1957,7.37
Western Sahara,esh,1957,6.42
Vietnam,vnm,1957,6.12
Virgin Islands (U.S.),vir,1957,5.48
Yemen,yem,1957,7.37
Zambia,zmb,1957,6.92
Zimbabwe,zwe,1957,6.98
South Sudan,ssd,1957,6.65
Afghanistan,afg,1958,7.48
Albania,alb,1958,6.54
Algeria,dza,1958,7.45
Angola,ago,1958,7.36
Antigua and Barbuda,atg,1958,4.49
Argentina,arg,1958,3.12
Armenia,arm,1958,4.55
Aruba,abw,1958,5.1
Australia,aus,1958,3.42
Austria,aut,1958,2.6
Azerbaijan,aze,1958,5.68
Bahamas,bhs,1958,4.4
Bahrain,bhr,1958,7.01
Bangladesh,bgd,1958,6.65
Barbados,brb,1958,4.33
Belarus,blr,1958,2.73
Belgium,bel,1958,2.53
Belize,blz,1958,6.54
Benin,ben,1958,6.17
Bhutan,btn,1958,6.67
Bolivia,bol,1958,6.74
Bosnia and Herzegovina,bih,1958,3.96
Botswana,bwa,1958,6.58
Brazil,bra,1958,6.2
Brunei,brn,1958,6.44
Bulgaria,bgr,1958,2.29
Burkina Faso,bfa,1958,6.25
Burundi,bdi,1958,6.88
Cambodia,khm,1958,6.96
Cameroon,cmr,1958,5.55
Canada,can,1958,3.92
Cape Verde,cpv,1958,6.8
Central African Republic,caf,1958,5.77
Chad,tcd,1958,6.21
Channel Islands,chanisl,1958,2.28
Chile,chl,1958,5.22
China,chn,1958,5.5
Colombia,col,1958,6.79
Comoros,com,1958,6.65
"Congo, Dem. Rep.",cod,1958,5.98
"Congo, Rep.",cog,1958,5.8
Costa Rica,cri,1958,6.55
Cote d'Ivoire,civ,1958,7.2
Croatia,hrv,1958,2.4
Cuba,cub,1958,3.84
Cyprus,cyp,1958,3.52
Czech Republic,cze,1958,2.36
Denmark,dnk,1958,2.54
Djibouti,dji,1958,6.4
Dominican Republic,dom,1958,7.64
Ecuador,ecu,1958,6.75
Egypt,egy,1958,6.74
El Salvador,slv,1958,6.63
Equatorial Guinea,gnq,1958,5.63
Eritrea,eri,1958,6.95
Estonia,est,1958,1.98
Ethiopia,eth,1958,6.9
Fiji,fji,1958,6.74
Finland,fin,1958,2.68
France,fra,1958,2.72
French Guiana,guf,1958,4.93
French Polynesia,pyf,1958,5.82
Gabon,gab,1958,4.92
Gambia,gmb,1958,5.48
Georgia,geo,1958,2.93
Germany,deu,1958,2.31
Ghana,gha,1958,6.67
Greece,grc,1958,2.37
Greenland,grl,1958,6.82
Grenada,grd,1958,6.78
Guadeloupe,glp,1958,5.63
Guam,gum,1958,5.94
Guatemala,gtm,1958,6.92
Guinea,gin,1958,6.08
Guinea-Bissau,gnb,1958,5.9
Guyana,guy,1958,6.37
Haiti,hti,1958,6.32
Honduras,hnd,1958,7.49
"Hong Kong, China",hkg,1958,4.86
Hungary,hun,1958,2.23
Iceland,isl,1958,4.19
India,ind,1958,5.9
Indonesia,idn,1958,5.67
Iran,irn,1958,6.92
Iraq,irq,1958,6.18
Ireland,irl,1958,3.67
Israel,isr,1958,3.88
Italy,ita,1958,2.32
Jamaica,jam,1958,5.17
Japan,jpn,1958,2.13
Jordan,jor,1958,7.46
Kazakhstan,kaz,1958,4.59
Kenya,ken,1958,7.83
Kiribati,kir,1958,6.7
North Korea,prk,1958,4.96
South Korea,kor,1958,6.31
Kuwait,kwt,1958,7.21
Kyrgyz Republic,kgz,1958,5.24
Lao,lao,1958,5.96
Latvia,lva,1958,1.94
Lebanon,lbn,1958,5.74
Lesotho,lso,1958,5.86
Liberia,lbr,1958,6.36
Libya,lby,1958,7.21
Lithuania,ltu,1958,2.63
